,Year,Month,Common_Words,Word_Count
7451,2000,4,craft,3.8205128205128207
7452,2000,4,flying,3.8205128205128207
7453,2000,4,appeared,3.5641025641025643
7454,2000,4,south,3.5641025641025643
7455,2000,4,3,3.5641025641025643
7456,2000,4,across,3.5641025641025643
7457,2000,4,fast,3.5641025641025643
7458,2001,4,lights,11.0
7459,2001,4,object,10.75
7460,2001,4,sky,9.75
7461,2001,4,light,9.25
7462,2001,4,moving,8.25
7463,2001,4,flying,6.25
7464,2001,4,seen,5.75
7465,2001,4,bright,5.75
7466,2001,4,shaped,5.75
7467,2001,4,white,5.0
7468,2001,4,objects,5.0
7469,2001,4,craft,4.75
7470,2001,4,like,4.25
7471,2001,4,3,4.25
7472,2001,4,across,3.75
7473,2001,4,green,3.75
7474,2001,4,east,3.75
7475,2001,4,night,3.75
7476,2001,4,speed,3.75
7477,2001,4,red,3.75
7478,2002,4,light,11.0
7479,2002,4,lights,10.705882352941176
7480,2002,4,object,7.764705882352941
7481,2002,4,sky,7.176470588235294
7482,2002,4,night,5.411764705882353
7483,2002,4,moving,5.411764705882353
7484,2002,4,bright,5.117647058823529
7485,2002,4,craft,5.117647058823529
7486,2002,4,shaped,4.8235294117647065
7487,2002,4,flying,4.8235294117647065
7488,2002,4,shape,4.235294117647059
7489,2002,4,UFO,4.235294117647059
7490,2002,4,seen,3.9411764705882355
7491,2002,4,high,3.9411764705882355
7492,2002,4,east,3.6470588235294117
7493,2002,4,west,3.6470588235294117
7494,2002,4,white,3.6470588235294117
7495,2002,4,three,3.6470588235294117
7496,2002,4,saw,3.3529411764705883
7497,2002,4,like,3.3529411764705883
7498,2003,4,lights,11.0
7499,2003,4,object,10.333333333333334
7500,2003,4,sky,7.222222222222222
7501,2003,4,light,6.333333333333333
7502,2003,4,shaped,5.888888888888889
7503,2003,4,moving,5.888888888888889
7504,2003,4,bright,5.666666666666667
7505,2003,4,craft,5.444444444444445
7506,2003,4,saw,5.444444444444445
7507,2003,4,seen,4.333333333333334
7508,2003,4,flying,3.6666666666666665
7509,2003,4,hovering,3.4444444444444446
7510,2003,4,REPORT,3.4444444444444446
7511,2003,4,white,3.4444444444444446
7512,2003,4,sound,3.4444444444444446
7513,2003,4,HBCCUFO,3.2222222222222223
7514,2003,4,CANADIAN,3.2222222222222223
7515,2003,4,across,3.2222222222222223
7516,2003,4,objects,3.2222222222222223
7517,2003,4,blue,3.0
7518,2004,4,object,11.0
7519,2004,4,lights,10.43661971830986
7520,2004,4,sky,9.591549295774648
7521,2004,4,light,8.464788732394366
7522,2004,4,bright,6.633802816901408
7523,2004,4,shaped,6.352112676056338
7524,2004,4,saw,5.084507042253521
7525,2004,4,REPORT,4.23943661971831
7526,2004,4,seen,4.23943661971831
7527,2004,4,like,4.098591549295774
7528,2004,4,orange,3.9577464788732395
7529,2004,4,moving,3.9577464788732395
7530,2004,4,HBCCUFO,3.816901408450704
7531,2004,4,CANADIAN,3.816901408450704
7532,2004,4,NUFORC,3.676056338028169
7533,2004,4,Note,3.676056338028169
7534,2004,4,PD,3.676056338028169
7535,2004,4,white,3.676056338028169
7536,2004,4,UFO,3.535211267605634
7537,2004,4,star,3.535211267605634
7538,2005,4,Note,11.0
7539,2005,4,NUFORC,10.841269841269842
7540,2005,4,PD,10.682539682539682
7541,2005,4,lights,9.412698412698413
7542,2005,4,sky,9.253968253968255
7543,2005,4,object,8.777777777777779
7544,2005,4,light,8.142857142857142
7545,2005,4,Missile,6.238095238095238
7546,2005,4,launch,6.238095238095238
7547,2005,4,2055,6.079365079365079
7548,2005,4,hrs,6.079365079365079
7549,2005,4,EDT,6.079365079365079
7550,2005,4,moving,5.920634920634921
7551,2005,4,saw,4.65079365079365
7552,2005,4,shaped,4.492063492063492
7553,2005,4,high,4.333333333333334
7554,2005,4,bright,4.174603174603174
7555,2005,4,objects,4.015873015873016
7556,2005,4,one,3.6984126984126986
7557,2005,4,around,3.6984126984126986
7558,2006,4,sky,11.0
7559,2006,4,lights,10.344262295081966
7560,2006,4,light,9.852459016393443
7561,2006,4,object,9.032786885245901
7562,2006,4,flying,5.918032786885246
7563,2006,4,objects,5.426229508196721
7564,2006,4,bright,5.098360655737705
7565,2006,4,shaped,4.60655737704918
7566,2006,4,white,4.60655737704918
7567,2006,4,like,4.442622950819672
7568,2006,4,saw,4.442622950819672
7569,2006,4,3,4.442622950819672
7570,2006,4,moving,4.278688524590164
7571,2006,4,orange,4.278688524590164
7572,2006,4,red,4.114754098360656
7573,2006,4,seen,3.622950819672131
7574,2006,4,UFO,3.459016393442623
7575,2006,4,2,3.2950819672131146
7576,2006,4,Bright,3.2950819672131146
7577,2006,4,across,3.1311475409836067
7578,2007,4,object,11.0
7579,2007,4,sky,10.833333333333334
7580,2007,4,light,10.5
7581,2007,4,lights,9.833333333333334
7582,2007,4,moving,7.166666666666667
7583,2007,4,bright,6.166666666666667
7584,2007,4,red,5.0
7585,2007,4,seen,4.833333333333334
7586,2007,4,white,4.666666666666666
7587,2007,4,fast,4.166666666666666
7588,2007,4,UFO,4.166666666666666
7589,2007,4,PD,4.0
7590,2007,4,Bright,4.0
7591,2007,4,craft,3.8333333333333335
7592,2007,4,NUFORC,3.8333333333333335
7593,2007,4,Note,3.8333333333333335
7594,2007,4,like,3.5
7595,2007,4,flying,3.5
7596,2007,4,slowly,3.5
7597,2007,4,objects,3.3333333333333335
7598,2008,4,lights,11.0
7599,2008,4,light,7.428571428571429
7600,2008,4,object,7.160714285714286
7601,2008,4,sky,7.071428571428571
7602,2008,4,moving,5.464285714285714
7603,2008,4,red,4.125
7604,2008,4,bright,4.035714285714286
7605,2008,4,craft,3.857142857142857
7606,2008,4,saw,3.5
7607,2008,4,shaped,3.3214285714285716
7608,2008,4,seen,3.232142857142857
7609,2008,4,white,2.9642857142857144
7610,2008,4,UFO,2.9642857142857144
7611,2008,4,flying,2.875
7612,2008,4,Bright,2.7857142857142856
7613,2008,4,shape,2.517857142857143
7614,2008,4,formation,2.428571428571429
7615,2008,4,like,2.428571428571429
7616,2008,4,green,2.428571428571429
7617,2008,4,hovering,2.428571428571429
7618,2009,4,lights,11.0
7619,2009,4,sky,10.333333333333334
7620,2009,4,light,9.666666666666666
7621,2009,4,object,8.833333333333332
7622,2009,4,moving,6.833333333333333
7623,2009,4,bright,5.833333333333333
7624,2009,4,white,5.166666666666667
7625,2009,4,shaped,4.833333333333334
7626,2009,4,craft,4.666666666666666
7627,2009,4,orange,4.5
7628,2009,4,saw,4.5
7629,2009,4,flying,4.166666666666666
7630,2009,4,Bright,4.166666666666666
7631,2009,4,fast,3.8333333333333335
7632,2009,4,seen,3.5
7633,2009,4,one,3.5
7634,2009,4,red,3.3333333333333335
7635,2009,4,triangle,3.3333333333333335
7636,2009,4,UFO,3.3333333333333335
7637,2009,4,like,3.3333333333333335
7638,2010,4,light,11.0
7639,2010,4,lights,9.787878787878787
7640,2010,4,sky,9.787878787878787
7641,2010,4,bright,6.909090909090909
7642,2010,4,moving,6.454545454545454
7643,2010,4,object,6.151515151515151
7644,2010,4,white,4.787878787878788
7645,2010,4,saw,4.484848484848484
7646,2010,4,seen,4.181818181818182
7647,2010,4,flying,4.03030303030303
7648,2010,4,red,4.03030303030303
7649,2010,4,craft,3.878787878787879
7650,2010,4,objects,3.727272727272727
7651,2010,4,shape,3.4242424242424243
7652,2010,4,star,3.272727272727273
7653,2010,4,high,3.121212121212121
7654,2010,4,green,3.121212121212121
7655,2010,4,large,2.9696969696969697
7656,2010,4,night,2.9696969696969697
7657,2010,4,shaped,2.9696969696969697
7658,2011,4,lights,11.0
7659,2011,4,light,10.523809523809524
7660,2011,4,sky,10.206349206349206
7661,2011,4,object,7.507936507936508
7662,2011,4,seen,5.761904761904762
7663,2011,4,moving,5.285714285714286
7664,2011,4,bright,5.285714285714286
7665,2011,4,white,5.126984126984127
7666,2011,4,flying,4.65079365079365
7667,2011,4,PD,4.333333333333334
7668,2011,4,NUFORC,4.174603174603174
7669,2011,4,Note,4.174603174603174
7670,2011,4,UFO,4.015873015873016
7671,2011,4,orange,4.015873015873016
7672,2011,4,like,3.6984126984126986
7673,2011,4,shaped,3.6984126984126986
7674,2011,4,low,3.6984126984126986
7675,2011,4,red,3.6984126984126986
7676,2011,4,night,3.5396825396825395
7677,2011,4,fast,3.5396825396825395
7678,2012,4,light,11.0
7679,2012,4,sky,11.0
7680,2012,4,lights,9.20754716981132
7681,2012,4,object,7.509433962264151
7682,2012,4,moving,7.226415094339623
7683,2012,4,Bright,6.188679245283019
7684,2012,4,bright,4.867924528301886
7685,2012,4,seen,4.39622641509434
7686,2012,4,red,4.30188679245283
7687,2012,4,orange,4.30188679245283
7688,2012,4,UFO,4.113207547169811
7689,2012,4,white,3.9245283018867925
7690,2012,4,across,3.452830188679245
7691,2012,4,like,3.452830188679245
7692,2012,4,shaped,3.2641509433962264
7693,2012,4,flying,2.981132075471698
7694,2012,4,Red,2.981132075471698
7695,2012,4,craft,2.8867924528301887
7696,2012,4,saw,2.8867924528301887
7697,2012,4,night,2.7924528301886795
7698,2013,4,lights,11.0
7699,2013,4,sky,8.416666666666668
7700,2013,4,light,7.166666666666667
7701,2013,4,moving,6.083333333333333
7702,2013,4,object,5.5
7703,2013,4,red,4.916666666666666
7704,2013,4,orange,4.75
7705,2013,4,white,4.25
7706,2013,4,bright,3.6666666666666665
7707,2013,4,objects,3.4166666666666665
7708,2013,4,formation,3.25
7709,2013,4,like,3.0833333333333335
7710,2013,4,Bright,3.0
7711,2013,4,flying,3.0
7712,2013,4,3,2.916666666666667
7713,2013,4,Red,2.833333333333333
7714,2013,4,one,2.833333333333333
7715,2013,4,seen,2.75
7716,2013,4,UFO,2.75
7717,2013,4,shaped,2.666666666666667
7718,2014,4,lights,11.0
7719,2014,4,sky,9.843537414965986
7720,2014,4,light,9.639455782312925
7721,2014,4,moving,6.782312925170068
7722,2014,4,object,6.170068027210885
7723,2014,4,bright,5.35374149659864
7724,2014,4,orange,5.081632653061225
7725,2014,4,white,4.129251700680272
7726,2014,4,red,3.993197278911565
7727,2014,4,flying,3.7210884353741496
7728,2014,4,like,3.5170068027210886
7729,2014,4,seen,3.5170068027210886
7730,2014,4,shaped,3.4489795918367347
7731,2014,4,2,3.380952380952381
7732,2014,4,craft,3.380952380952381
7733,2014,4,Bright,3.380952380952381
7734,2014,4,objects,3.312925170068027
7735,2014,4,across,3.2448979591836733
7736,2014,4,Orange,3.108843537414966
7737,2014,4,disappeared,3.108843537414966
7738,1967,4,lights,11.0
7739,1967,4,1967,11.0
7740,1967,4,white,8.5
7741,1967,4,sighted,6.0
7742,1967,4,sky,6.0
7743,1967,4,light,6.0
7744,1967,4,April,6.0
7745,1967,4,object,6.0
7746,1967,4,two,6.0
7747,1967,4,11,3.5
7748,1967,4,young,3.5
7749,1967,4,adults,3.5
7750,1967,4,dark,3.5
7751,1967,4,kakhi,3.5
7752,1967,4,disk,3.5
7753,1967,4,saucer,3.5
7754,1967,4,treetops,3.5
7755,1967,4,daytime,3.5
7756,1967,4,followed,3.5
7757,1967,4,car,3.5
7758,1971,4,us,11.0
7759,1971,4,silently,7.666666666666667
7760,1971,4,disk,7.666666666666667
7761,1971,4,Lights,4.333333333333334
7762,1971,4,night,4.333333333333334
7763,1971,4,sky,4.333333333333334
7764,1971,4,carrolton,4.333333333333334
7765,1971,4,saw,4.333333333333334
7766,1971,4,craft,4.333333333333334
7767,1971,4,slowly,4.333333333333334
7768,1971,4,gliding,4.333333333333334
7769,1971,4,along,4.333333333333334
7770,1971,4,fire,4.333333333333334
7771,1971,4,trail,4.333333333333334
7772,1971,4,Santa,4.333333333333334
7773,1971,4,Cruz,4.333333333333334
7774,1971,4,mountians,4.333333333333334
7775,1971,4,usually,4.333333333333334
7776,1971,4,went,4.333333333333334
7777,1971,4,walks,4.333333333333334
7778,1977,4,lights,11.0
7779,1977,4,red,11.0
7780,1977,4,white,8.5
7781,1977,4,seen,8.5
7782,1977,4,moving,6.0
7783,1977,4,one,6.0
7784,1977,4,cigar-shaped,6.0
7785,1977,4,mettallilc,6.0
7786,1977,4,object,6.0
7787,1977,4,four,6.0
7788,1977,4,green,6.0
7789,1977,4,positioned,6.0
7790,1977,4,beside,6.0
7791,1977,4,daylight,6.0
7792,1977,4,dark,6.0
7793,1977,4,reported,6.0
7794,1977,4,Saw,3.5
7795,1977,4,saucer,3.5
7796,1977,4,hovering,3.5
7797,1977,4,Hebrew,3.5
7798,1984,4,obj,11.0
7799,1984,4,window,11.0
7800,1984,4,strange,6.0
7801,1984,4,lightning,6.0
7802,1984,4,Saw,6.0
7803,1984,4,appx,6.0
7804,1984,4,0100,6.0
7805,1984,4,Enter,6.0
7806,1984,4,E-W,6.0
7807,1984,4,slow,6.0
7808,1984,4,bright,6.0
7809,1984,4,Outside,6.0
7810,1984,4,stared,6.0
7811,1984,4,5m,6.0
7812,1984,4,Time,6.0
7813,1984,4,clock,6.0
7814,1984,4,1h,6.0
7815,1984,4,Hypn,6.0
7816,1984,4,5,6.0
7817,1984,4,yr,6.0
7818,1987,4,flying,11.0
7819,1987,4,saw,11.0
7820,1987,4,ground,11.0
7821,1987,4,SAW,7.666666666666667
7822,1987,4,3,7.666666666666667
7823,1987,4,speed,7.666666666666667
7824,1987,4,light,7.666666666666667
7825,1987,4,objects,7.666666666666667
7826,1987,4,sky,7.666666666666667
7827,1987,4,Orange,7.666666666666667
7828,1987,4,April,4.333333333333334
7829,1987,4,1987,4.333333333333334
7830,1987,4,Bright,4.333333333333334
7831,1987,4,Bluish,4.333333333333334
7832,1987,4,Crimson,4.333333333333334
7833,1987,4,Ball,4.333333333333334
7834,1987,4,Malibu,4.333333333333334
7835,1987,4,Canyons,4.333333333333334
7836,1987,4,unmanned,4.333333333333334
7837,1987,4,craft,4.333333333333334
7838,1991,4,lights,11.0
7839,1991,4,hovered,11.0
7840,1991,4,UFO,7.666666666666667
7841,1991,4,seconds,7.666666666666667
7842,1991,4,object,7.666666666666667
7843,1991,4,app,7.666666666666667
7844,1991,4,craft,7.666666666666667
7845,1991,4,clear,7.666666666666667
7846,1991,4,Light,7.666666666666667
7847,1991,4,Hammond,4.333333333333334
7848,1991,4,Three,4.333333333333334
7849,1991,4,orange,4.333333333333334
7850,1991,4,Red,4.333333333333334
7851,1991,4,came,4.333333333333334
7852,1991,4,water,4.333333333333334
7853,1991,4,went,4.333333333333334
7854,1991,4,slight,4.333333333333334
7855,1991,4,angle,4.333333333333334
7856,1991,4,speed,4.333333333333334
7857,1991,4,incredible,4.333333333333334
7858,1996,4,bright,11.0
7859,1996,4,sky,10.23076923076923
7860,1996,4,light,9.846153846153847
7861,1996,4,Man,9.461538461538462
7862,1996,4,lights,8.307692307692307
7863,1996,4,sees,8.307692307692307
7864,1996,4,obj,5.615384615384615
7865,1996,4,streak,5.230769230769231
7866,1996,4,Obj,4.846153846153847
7867,1996,4,E,4.461538461538462
7868,1996,4,witness,4.461538461538462
7869,1996,4,seen,4.076923076923077
7870,1996,4,W,4.076923076923077
7871,1996,4,pass,4.076923076923077
7872,1996,4,overhead,4.076923076923077
7873,1996,4,see,4.076923076923077
7874,1996,4,Woman,4.076923076923077
7875,1996,4,white,4.076923076923077
7876,1996,4,red,3.6923076923076925
7877,1996,4,hovering,3.6923076923076925
7878,1945,4,April,11.0
7879,1945,4,1945,11.0
7880,1945,4,saw,11.0
7881,1945,4,disc,11.0
7882,1945,4,ship,11.0
7883,1945,4,day,11.0
7884,1945,4,neard,11.0
7885,1945,4,Okinawa,11.0
7886,1954,4,Civil,11.0
7887,1954,4,Defense,11.0
7888,1954,4,plane,11.0
7889,1954,4,spotter,11.0
7890,1954,4,reports,11.0
7891,1954,4,UFO,11.0
7892,1954,4,sighting,11.0
7893,1954,4,Stanford,11.0
7894,1954,4,University,11.0
7895,1959,4,1959,11.0
7896,1959,4,childhood,11.0
7897,1959,4,encounter,11.0
7898,1959,4,spherical,11.0
7899,1959,4,faceted,11.0
7900,1959,4,object,11.0
7901,1959,4,landed,11.0
7902,1959,4,back,11.0
7903,1959,4,yard,11.0
7904,1959,4,Miami,11.0
7905,1959,4,saucer-shaped,11.0
7906,1959,4,UFO,11.0
7907,1959,4,hovered,11.0
7908,1959,4,eye-level,11.0
7909,1959,4,fifty,11.0
7910,1959,4,feet,11.0
7911,1959,4,away,11.0
7912,1959,4,five,11.0
7913,1959,4,minutes,11.0
7914,1959,4,took,11.0
7915,1960,4,Sharp,11.0
7916,1960,4,right,11.0
7917,1960,4,angle,11.0
7918,1960,4,turn,11.0
7919,1960,4,flight,11.0
7920,1960,4,direction,11.0
7921,1960,4,stopping,11.0
7922,1960,4,mid-flight,11.0
7923,1961,4,object,11.0
7924,1961,4,came,11.0
7925,1961,4,UFOs,6.0
7926,1961,4,spotted,6.0
7927,1961,4,coming,6.0
7928,1961,4,behind,6.0
7929,1961,4,moon,6.0
7930,1961,4,sky,6.0
7931,1961,4,hovered,6.0
7932,1961,4,dispatched,6.0
7933,1961,4,small,6.0
7934,1961,4,returned,6.0
7935,1961,4,toward,6.0
7936,1961,4,us,6.0
7937,1961,4,high,6.0
7938,1961,4,rate,6.0
7939,1961,4,speed,6.0
7940,1965,4,lights,11.0
7941,1965,4,ground,11.0
7942,1965,4,PA,11.0
7943,1965,4,Saucer,6.0
7944,1965,4,appear,6.0
7945,1965,4,moving,6.0
7946,1965,4,fast,6.0
7947,1965,4,Flying,6.0
7948,1965,4,Disk,6.0
7949,1965,4,seen,6.0
7950,1965,4,approx,6.0
7951,1965,4,150,6.0
7952,1965,4,ft,6.0
7953,1965,4,near,6.0
7954,1965,4,Randolph,6.0
7955,1965,4,AFB,6.0
7956,1965,4,3,6.0
7957,1965,4,triangle,6.0
7958,1965,4,Nesquehoning,6.0
7959,1965,4,also,6.0
7960,1966,4,large,11.0
7961,1966,4,one,11.0
7962,1966,4,UFO,7.666666666666667
7963,1966,4,1966,7.666666666666667
7964,1966,4,glowing,7.666666666666667
7965,1966,4,seen,7.666666666666667
7966,1966,4,Craft,7.666666666666667
7967,1966,4,lights,7.666666666666667
7968,1966,4,Four,4.333333333333334
7969,1966,4,Teenagers,4.333333333333334
7970,1966,4,Site,4.333333333333334
7971,1966,4,Country,4.333333333333334
7972,1966,4,Road,4.333333333333334
7973,1966,4,near,4.333333333333334
7974,1966,4,Rayville,4.333333333333334
7975,1966,4,Missouri,4.333333333333334
7976,1966,4,red,4.333333333333334
7977,1966,4,plasma,4.333333333333334
7978,1966,4,cloud,4.333333333333334
7979,1966,4,appeared,4.333333333333334
7980,1969,4,object,11.0
7981,1969,4,Cigar,6.0
7982,1969,4,shaped,6.0
7983,1969,4,silver,6.0
7984,1969,4,larger,6.0
7985,1969,4,schoolbus,6.0
7986,1969,4,witnessed,6.0
7987,1969,4,kids,6.0
7988,1969,4,bus,6.0
7989,1969,4,driver,6.0
7990,1969,4,Non,6.0
7991,1969,4,moving,6.0
7992,1969,4,soundless,6.0
7993,1969,4,tri-cylinder,6.0
7994,1969,4,appears,6.0
7995,1969,4,fades,6.0
7996,1969,4,back,6.0
7997,1969,4,sky,6.0
7998,1972,4,Indianapolis,11.0
7999,1972,4,Multi-Colored,11.0
8000,1972,4,Round,11.0
8001,1972,4,object,11.0
8002,1972,4,1972-74,11.0
8003,1972,4,chased,11.0
8004,1972,4,fighter,11.0
8005,1972,4,jets,11.0
8006,1972,4,1971-1972,11.0
8007,1972,4,Saucer,11.0
8008,1972,4,Siting,11.0
8009,1972,4,Northeast,11.0
8010,1972,4,Texas,11.0
8011,1973,4,object,11.0
8012,1973,4,lights,11.0
8013,1973,4,disk,11.0
8014,1973,4,Family,7.666666666666667
8015,1973,4,speed,7.666666666666667
8016,1973,4,sky,7.666666666666667
8017,1973,4,one,7.666666666666667
8018,1973,4,side,7.666666666666667
8019,1973,4,encounters,4.333333333333334
8020,1973,4,glowing,4.333333333333334
8021,1973,4,objects,4.333333333333334
8022,1973,4,spanning,4.333333333333334
8023,1973,4,50,4.333333333333334
8024,1973,4,yrs.,4.333333333333334
8025,1973,4,three,4.333333333333334
8026,1973,4,members,4.333333333333334
8027,1973,4,Camoflaged,4.333333333333334
8028,1973,4,UFO,4.333333333333334
8029,1973,4,Light,4.333333333333334
8030,1973,4,Blue,4.333333333333334
8031,1978,4,de,11.0
8032,1978,4,UFO,11.0
8033,1978,4,1978,9.0
8034,1978,4,lights,9.0
8035,1978,4,GIANT,7.0
8036,1978,4,Natick,7.0
8037,1978,4,Route,7.0
8038,1978,4,9,7.0
8039,1978,4,behind,7.0
8040,1978,4,CAR,7.0
8041,1978,4,WASH,7.0
8042,1978,4,New,5.0
8043,1978,4,shaped,5.0
8044,1978,4,daytime,5.0
8045,1978,4,sky,5.0
8046,1978,4,us,5.0
8047,1978,4,either,5.0
8048,1978,4,1977,5.0
8049,1978,4,Daytime,3.0
8050,1978,4,ufos,3.0
8051,1981,4,craft,11.0
8052,1981,4,green,11.0
8053,1981,4,stopped,11.0
8054,1981,4,saw,11.0
8055,1981,4,red,11.0
8056,1981,4,Orange,6.0
8057,1981,4,house-shaped,6.0
8058,1981,4,bright,6.0
8059,1981,4,light,6.0
8060,1981,4,hoovering,6.0
8061,1981,4,along,6.0
8062,1981,4,car,6.0
8063,1981,4,slow,6.0
8064,1981,4,speed,6.0
8065,1981,4,foggy,6.0
8066,1981,4,nite,6.0
8067,1981,4,Large,6.0
8068,1981,4,blueish,6.0
8069,1981,4,disc,6.0
8070,1981,4,shaped,6.0
8071,1982,4,Adirondack,11.0
8072,1982,4,fishing,11.0
8073,1982,4,trip,11.0
8074,1982,4,turns,11.0
8075,1982,4,UFO,11.0
8076,1982,4,sighting,11.0
8077,1982,4,father,11.0
8078,1982,4,traveling,11.0
8079,1982,4,mountain,11.0
8080,1982,4,road,11.0
8081,1982,4,1981,11.0
8082,1982,4,82,11.0
8083,1982,4,going,11.0
8084,1982,4,thru,11.0
8085,1982,4,highsaw,11.0
8086,1982,4,gap,11.0
8087,1982,4,time,11.0
8088,1982,4,dusk,11.0
8089,1982,4,quite,11.0
8090,1982,4,c,11.0
8091,1983,4,1983,11.0
8092,1983,4,object,7.666666666666667
8093,1983,4,April,6.0
8094,1983,4,one,6.0
8095,1983,4,3,4.333333333333334
8096,1983,4,west,4.333333333333334
8097,1983,4,seen,4.333333333333334
8098,1983,4,talk,4.333333333333334
8099,1983,4,Triangular,4.333333333333334
8100,1983,4,Avenue,4.333333333333334
8101,1983,4,lights,2.666666666666667
8102,1983,4,travelled,2.666666666666667
8103,1983,4,north,2.666666666666667
8104,1983,4,south,2.666666666666667
8105,1983,4,making,2.666666666666667
8106,1983,4,right,2.666666666666667
8107,1983,4,angle,2.666666666666667
8108,1983,4,turns,2.666666666666667
8109,1983,4,met,2.666666666666667
8110,1983,4,much,2.666666666666667
8111,1985,4,object,11.0
8112,1985,4,light,6.0
8113,1985,4,us,6.0
8114,1985,4,shaped,4.333333333333334
8115,1985,4,like,4.333333333333334
8116,1985,4,town,4.333333333333334
8117,1985,4,Strange,2.666666666666667
8118,1985,4,thing,2.666666666666667
8119,1985,4,changed,2.666666666666667
8120,1985,4,pearl,2.666666666666667
8121,1985,4,Dome,2.666666666666667
8122,1985,4,Weston,2.666666666666667
8123,1985,4,CT.,2.666666666666667
8124,1985,4,Spring,2.666666666666667
8125,1985,4,1985,2.666666666666667
8126,1985,4,Triangle-shaped,2.666666666666667
8127,1985,4,Flat,2.666666666666667
8128,1985,4,saucer,2.666666666666667
8129,1985,4,rises,2.666666666666667
8130,1985,4,pond,2.666666666666667
8131,1989,4,lights,11.0
8132,1989,4,light,7.0
8133,1989,4,rectangle,5.0
8134,1989,4,one,5.0
8135,1989,4,red,5.0
8136,1989,4,flash,5.0
8137,1989,4,middle,5.0
8138,1989,4,F.A.A,3.0
8139,1989,4,gives,3.0
8140,1989,4,false,3.0
8141,1989,4,report,3.0
8142,1989,4,UFO,3.0
8143,1989,4,Western,3.0
8144,1989,4,Colorado,3.0
8145,1989,4,12'x8,3.0
8146,1989,4,emmiting,3.0
8147,1989,4,blinding,3.0
8148,1989,4,riding,3.0
8149,1989,4,car,3.0
8150,1989,4,bumper,3.0
8151,1988,4,lights,11.0
8152,1988,4,object,8.5
8153,1988,4,moving,6.0
8154,1988,4,3,6.0
8155,1988,4,ends,6.0
8156,1988,4,main,6.0
8157,1988,4,light,6.0
8158,1988,4,UFO,3.5
8159,1988,4,Pleasant,3.5
8160,1988,4,Hill,3.5
8161,1988,4,large,3.5
8162,1988,4,treeline,3.5
8163,1988,4,clear,3.5
8164,1988,4,white,3.5
8165,1988,4,sure,3.5
8166,1988,4,made,3.5
8167,1988,4,noise,3.5
8168,1988,4,doors,3.5
8169,1988,4,Disc,3.5
8170,1988,4,flying,3.5
8171,1990,4,feet,11.0
8172,1990,4,1990,11.0
8173,1990,4,light,11.0
8174,1990,4,ca,11.0
8175,1990,4,FOURTY,6.0
8176,1990,4,SEVEN,6.0
8177,1990,4,MID,6.0
8178,1990,4,THIRTIES,6.0
8179,1990,4,TIME,6.0
8180,1990,4,GIRLFRIEND,6.0
8181,1990,4,GOT,6.0
8182,1990,4,EARLY,6.0
8183,1990,4,ONE,6.0
8184,1990,4,SPRING,6.0
8185,1990,4,MORNING,6.0
8186,1990,4,ENJOY,6.0
8187,1990,4,NEW,6.0
8188,1990,4,DAY,6.0
8189,1990,4,Star,6.0
8190,1990,4,shaped,6.0
8191,1944,4,THREE,11.0
8192,1944,4,DISCS.IN,11.0
8193,1944,4,TRIANGULAR,11.0
8194,1944,4,FORMATION,11.0
8195,1944,4,TRAVELING,11.0
8196,1944,4,SW.,11.0
8197,1944,4,APROX,11.0
8198,1944,4,30,11.0
8199,1944,4,DEG.HORIZON,11.0
8200,1944,4,FASTER,11.0
8201,1944,4,PROP.AIRCRAFT.THE,11.0
8202,1944,4,DAY,11.0
8203,1944,4,CLEAR,11.0
8204,1944,4,TIME,11.0
8205,1944,4,Saw,11.0
8206,1944,4,UFO,11.0
8207,1944,4,1944,11.0
8208,1944,4,airbase,11.0
8209,1944,4,New,11.0
8210,1944,4,Mexico,11.0
8211,1947,4,GLOWING,11.0
8212,1947,4,METALLIC,11.0
8213,1947,4,OBJECT,11.0
8214,1947,4,HUGE,11.0
8215,1947,4,SIZE,11.0
8216,1947,4,ATLANTIC,11.0
8217,1947,4,HEADING,11.0
8218,1947,4,NORTH,11.0
8219,1947,4,ROSWELL,11.0
8220,1947,4,craft,11.0
8221,1947,4,V,11.0
8222,1947,4,shaped,11.0
8223,1947,4,arodinamic,11.0
8224,1947,4,body,11.0
8225,1947,4,thrust,11.0
8226,1947,4,form,11.0
8227,1947,4,spectrum,11.0
8228,1950,4,Disk,11.0
8229,1950,4,shaped,11.0
8230,1950,4,unmoving,11.0
8231,1950,4,highway,11.0
8232,1950,4,1-3,11.0
8233,1950,4,minutes,11.0
8234,1950,4,eastern,11.0
8235,1950,4,Arkansas,11.0
8236,1950,4,est,11.0
8237,1950,4,size,11.0
8238,1950,4,200,11.0
8239,1950,4,feet,11.0
8240,1950,4,Fishburne,11.0
8241,1950,4,Military,11.0
8242,1950,4,School,11.0
8243,1950,4,9,11.0
8244,1950,4,students,11.0
8245,1950,4,witness,11.0
8246,1950,4,saucer-shaped,11.0
8247,1950,4,object,11.0
8248,1952,4,END,11.0
8249,1952,4,HBCCUFO,6.0
8250,1952,4,CANADIAN,6.0
8251,1952,4,REPORT,6.0
8252,1952,4,1952,6.0
8253,1952,4,metallic,6.0
8254,1952,4,silver,6.0
8255,1952,4,round,6.0
8256,1952,4,saucer,6.0
8257,1952,4,shape,6.0
8258,1952,4,object,6.0
8259,1952,4,-SAW,6.0
8260,1952,4,TWO,6.0
8261,1952,4,SMALL,6.0
